6.978177707988142409e-01,6.648203404491613844e-01,9.540294759339484898e-02
6.791957478474107690e-01,1.353734645012427684e-01,1.531163042389092899e-01
4.293875517199154945e-01,1.332168857238536785e-01,1.484250226655113858e-01
4.983616189399765473e-01,6.057518361921774286e-01,3.117211529291296301e+00
1.144464874927914044e-01,7.119810132016213267e-01,9.892314059441649210e-01
7.430379937268367652e-01,6.924972402918523340e-01,6.105428872476789115e-01
2.379609373564355590e-01,7.564438757549729608e-01,3.071972483852068291e-03
1.616807773870578835e-01,6.851281367670596367e-01,1.547622122104289066e-02
4.886100421467369781e-01,7.726996563375307936e-01,5.959397643595868432e-01
5.557931454895297385e-01,7.141943930308394251e-01,1.139345285936097935e-01
5.781272524450546957e-01,4.667474801865757472e-01,1.142139174955111025e-01
3.714685795201693175e-01,1.024700049501175853e-01,6.161237050066646626e-02
4.874404454896186234e-01,2.672063476607571264e-01,1.418081866310573480e-01
2.162680604569762188e-01,6.822550698946669989e-01,3.053652901961048400e-03
4.311864068539936756e-01,5.139291241276643385e-01,8.318896922773881819e-01
7.893121280169583809e-01,7.241854632879887177e-01,2.093813711845893266e+00
6.870283766203406639e-01,5.803954940258351236e-01,1.879094500856338598e-02
1.150330567005102972e-01,2.401961889082769586e-01,1.414730706403696248e-01
3.410880695211303548e-01,4.093487054904421107e-01,5.137921566647807303e-01
2.786347277723342786e-01,1.683541211074069122e-01,5.192629531833913015e-02
2.270537128404372940e-01,1.664590566879068922e-01,1.639014525930045374e-01
5.863485078943392326e-01,3.708633919531054701e-01,4.618547684090995031e-01
1.516417967966350033e-01,6.679830846900690622e-01,4.062242030464349729e-01
4.848096285300687036e-01,3.634794982183785494e-01,5.171088242130310493e-03
7.193485792315589267e-01,6.060129775394902385e-01,1.175592713485234947e-01
2.181292206300664560e-01,6.698675197763630518e-01,8.456651648458928250e-01
1.135383938169968743e-01,5.670204475968205760e-01,8.411730180772816201e-01
6.698515191073922681e-01,1.805302052729842455e-01,1.321784532828943481e-01
2.461712988428413906e-01,4.209887626678722183e-01,4.461410846546647879e-01
