6.835751692603777574e-01,3.156034931317407422e-01,1.567234078757014093e-01
6.507307989771702328e-01,3.368392303580657332e-01,1.600537033566751255e-01
7.354112499698171046e-01,6.880728738680507162e-01,1.776481236702096289e-01
4.886992062991168950e-01,6.772405005863538774e-01,1.797499550667607526e-01
3.096946050773563552e-01,1.032431135537581202e-01,1.485754560773861754e-01
2.251210860177345896e-01,4.593872314506902699e-01,1.775857114848003737e-01
7.025961441858638024e-01,4.707687402752204209e-01,1.681864739597649372e-01
5.146514290514673240e-01,1.729025850524573971e-01,1.487469881668265215e-01
1.562673180317233901e-01,3.481357769036357297e-01,1.769812515019217325e-01
5.348126528907349853e-01,1.185427779498245265e-01,1.409224171093069744e-01
7.360937183024547359e-01,6.275501587264821213e-01,1.755311779510690950e-01
7.722291337195215100e-01,5.508495044130883311e-01,1.702001886121495278e-01
6.585887050533495435e-01,2.031727908133642568e-01,1.469193638455270068e-01
7.406422258915064116e-01,7.692564622619196824e-01,1.791434897424304673e-01
2.669707414040019544e-01,3.092787153049916249e-01,1.798341504223849863e-01
4.858929349922861407e-01,1.745415940576366398e-01,1.502832839740948501e-01
3.638687054261678933e-01,6.920927672629652028e-01,1.780865503883145295e-01
2.471084167249423258e-01,7.649915545196460664e-01,1.748445715024724012e-01
5.709541891339102726e-01,6.726385508224619336e-01,1.798690861759776882e-01
5.794876446559454886e-01,1.941219194374076695e-01,1.486827963015735776e-01
6.031348093716588643e-01,3.833062649658927068e-01,1.664891181160904898e-01
1.609300541908023352e-01,6.145481855382932679e-01,1.736186463769366917e-01
2.893924998797459125e-01,4.995118362577207760e-01,1.786711260137767154e-01
7.442151929338105543e-01,7.524932400435438984e-01,1.788606065793382494e-01
6.116729532403835101e-01,4.975643821857000937e-01,1.742127417666892164e-01
6.649940446653339610e-01,4.008629858961610948e-01,1.648201990104767034e-01
2.492076660769262375e-01,3.190700430152036970e-01,1.799123061958292913e-01
5.135036077185338721e-01,3.676644169960345820e-01,1.703205761797849105e-01
6.015272350131346535e-01,2.828542722999302095e-01,1.572384349375728074e-01
7.257487110890366022e-01,2.277461645965682957e-01,1.472740020144034934e-01
6.834340003819934228e-01,5.301330523423616325e-01,1.728253733611394283e-01
2.493716077527576847e-01,3.612202406516300535e-01,1.796091543565453419e-01
7.848815468512547744e-01,2.089232196742998593e-01,1.440170163781953339e-01
7.832514939060882808e-01,7.440417870015332280e-01,1.779190283751419521e-01
7.597892076275026829e-01,2.097909886676523894e-01,1.447023718073258969e-01
3.893166018329038414e-01,6.720175830398263939e-01,1.786710397522405513e-01
1.575813929699703686e-01,6.050138391821182626e-01,1.735902181263309363e-01
6.904613212713609505e-01,5.767382781605191466e-01,1.749731917169075612e-01
4.755562617750884735e-01,1.843350368256074512e-01,1.521042682286579129e-01
2.539324019044290059e-01,1.814266999647368150e-01,1.702520828129861497e-01
5.908606688928746964e-01,7.096191048441642391e-01,1.799122484887366313e-01
4.607724855630342953e-01,6.124117887302791274e-01,1.798542286902173881e-01
6.318164790130205155e-01,3.826846482256929249e-01,1.649721266362287608e-01
6.524672418525607753e-01,3.670815559765110425e-01,1.626121931406851462e-01
5.188019390153104649e-01,1.842659120253598015e-01,1.500171881320099265e-01
5.695520029781834248e-01,2.569523548607701158e-01,1.560869463389537859e-01
3.530908004617612228e-01,2.333762102038886843e-01,1.677425842152810431e-01
2.071600151824858349e-01,6.015600969637606710e-01,1.752467770410515713e-01
1.862305727843152070e-01,6.177816369675163122e-01,1.744161505895789332e-01
