2.466798419790369792e+02,2.752633924977295692e+02,6.847383897134272646e-01
7.256261413657173875e+01,2.473885283522016039e+02,8.166233886237830308e-01
1.371234732421602303e+02,2.059211183560502150e+02,6.327429935015115303e-01
8.534763494420442953e+01,2.644192524270182503e+02,8.002160678491205825e-01
2.177072814249158625e+02,2.951814583839770307e+02,7.217302638456627450e-01
9.194994710122722381e+01,1.909816356069984522e+02,7.382077162902112022e-01
2.805973450405102909e+01,1.635501166797975827e+02,1.180387534773805314e+00
2.743315395457736372e+02,4.272745779701091351e+01,3.570944681494184758e-01
1.839764562212188821e+02,1.083904172922167248e+02,3.798452840506907346e-01
1.466482421099613589e+02,2.122640816190036901e+02,6.276357785300284986e-01
1.420055042995671784e+02,2.772323860578259200e+02,7.373141241370154697e-01
1.415628835378854262e+02,2.279167917996722394e+02,6.620580603662750141e-01
6.428107811663866755e+01,7.086570843675272613e+01,2.298557953266517462e+00
1.158662717926066392e+02,1.194270692767737643e+02,6.337652224611037832e-01
2.252946752107467887e+02,2.948015871620185635e+02,7.194921290661832058e-01
2.799199935449881878e+02,2.048488057584016531e+01,3.838372152893999023e-01
1.071699523669536376e+02,6.723092842829433380e+01,1.032334550298479980e+00
3.891904505528333402e+01,1.533392317229323396e+02,1.156626408975736320e+00
2.859029035175184958e+02,2.830132689849640428e+02,6.995719871593985006e-01
1.519948117805716663e+02,9.649569935415047439e+01,4.540061959406839209e-01
2.718324458036974534e+02,1.562261886308377541e+02,4.616527668416515184e-01
2.617430462468460064e+02,2.954011831724980297e+01,3.653113256569919254e-01
2.178457505457694197e+02,2.295556283219220859e+02,6.042970542565065939e-01
1.368374812673242218e+02,1.849464944951480732e+02,5.985252876830768898e-01
3.734961211619778254e+01,3.288217913250226587e+01,1.289547343361161147e+01
2.884855468605827582e+02,1.423615517609659094e+02,4.477649086820744695e-01
1.521379304085150466e+02,3.837886029144911504e+01,6.484143501845961444e-01
1.149465080316960837e+02,1.711912720999861790e+02,6.425092383440832444e-01
4.658404924929741497e+01,1.436486413088611869e+02,1.154508697939214734e+00
2.465441300567707970e+02,3.175605910415069388e+01,3.610990608877825969e-01
2.900878008759936932e+01,1.563521778821699968e+02,1.225994522595643454e+00
1.655683157344073777e+02,2.512821544674095264e+02,6.747346508425786649e-01
1.443729390599018245e+02,7.936625695510502965e+01,5.153894775669023431e-01
2.112218084764275545e+02,1.898293449448040633e+02,5.226800636407683553e-01
2.528184024086993986e+01,2.914657393582423310e+02,9.234612176288634622e-01
2.250921129987781910e+02,2.147165547056817161e+02,5.725378576458597379e-01
1.149677862762192859e+02,2.928148380837830587e+02,7.846887811207008401e-01
1.189389078187431323e+02,9.787169188478867454e+01,6.562799977432700604e-01
1.375891368732063142e+02,2.922593696882435097e+02,7.618635636968515978e-01
2.578346018099662160e+02,9.543037052294965861e+01,3.564757373403044105e-01
1.091903218348246583e+02,1.088062024022509320e+02,7.074715650907076325e-01
2.678374672826961955e+02,2.448357844994812638e+02,6.317778593749533433e-01
8.805605255433707157e+01,5.413301566138949994e+01,1.873145146930810689e+00
1.516275788243430611e+02,1.147259515356488322e+02,4.595791294717366804e-01
2.266532498087588863e+02,1.094053046991527509e+02,3.599498539988047474e-01
1.218470354926118802e+02,2.308151115680655039e+02,6.985068385853618889e-01
1.173455029106100937e+02,2.400597509994628922e+02,7.187656563399286158e-01
2.559021741882735057e+02,2.375549971379611236e+02,6.169558420288357992e-01
1.658953747646023089e+02,1.825318534081277733e+02,5.423715582636069454e-01
1.518492304846167542e+02,1.528932996379878944e+02,5.096542015320448815e-01
2.320623260658693994e+02,7.997579133219161918e+01,3.317846969486291098e-01
2.558761387008215991e+02,5.118172711126672425e+01,3.417071271712228686e-01
1.534694996061874974e+02,8.568766317212416084e+01,4.552718504210199746e-01
2.311144329614860169e+02,3.450094597428194021e+01,3.615131918120029209e-01
1.576724632460109774e+02,1.613997327913229185e+02,5.131833036989299490e-01
2.929374643495650048e+02,5.354911362078573944e+01,3.675077225975492135e-01
2.080486242187438393e+02,2.414311880519201452e+02,6.306739628462355585e-01
2.718014496911391120e+02,1.266487356901561441e+02,4.092350190021585288e-01
7.658890076648555123e+01,1.098979887433026619e+02,1.080304334689563328e+00
2.531482978641565182e+02,2.800436307354085557e+02,6.925539300566165846e-01
1.710932440151660501e+02,1.443575936216018079e+02,4.573857506587496458e-01
1.237094146042198162e+02,9.489655608682960519e+01,6.250361676672594458e-01
2.492294948579575475e+02,2.583097266774864238e+02,6.550470842176704389e-01
1.854759566763349881e+02,1.854410414912632064e+02,5.274813173309571557e-01
3.601858257316771272e+01,2.685186139903496496e+02,9.048620950333288171e-01
1.575519403499854150e+02,2.140732920136732673e+02,6.157542195065581758e-01
2.524873174837520651e+02,1.967223652907690337e+02,5.355765047793129563e-01
1.822872288686985200e+02,1.613780348783522527e+02,4.782101772496528125e-01
2.934974086701980127e+02,5.022543736931461922e+01,3.686322196117185479e-01
8.020566866296385911e+01,2.776997565800588177e+02,8.189345533292393675e-01
1.770059243228116941e+02,1.661863102445732352e+02,4.941703491715500052e-01
3.683219128114757268e+01,2.922495792478493968e+02,9.015389176076539224e-01
4.123977296971820294e+01,2.739922728806200780e+02,8.925055082262929318e-01
1.264729687842835517e+02,2.674964230125409586e+02,7.412237489422524028e-01
2.850631737054161476e+02,2.260873921196972844e+02,6.010761431183492265e-01
3.433318475937450387e+01,2.795165656524098381e+02,9.068024503904410505e-01
3.671879014584065004e+01,2.303988467628159356e+02,9.236696956461232233e-01
2.792197157962589813e+02,4.472824616431707057e+01,3.591643266908176035e-01
2.149344754959623742e+02,6.711726930703918015e+01,3.324133764687322024e-01
