8.066303580768988679e-01,1.078887638820684174e+02
9.156768907238186372e-01,9.995988677447600423e+01
1.979573203229608058e+00,9.314197085834160816e+01
1.341366624166639765e+00,9.351148457411359516e+01
1.466574587528962414e+00,9.324692469831089170e+01
1.102975038558392740e+00,9.504621840693275203e+01
1.093144553824059173e+00,9.518350357670944106e+01
6.706852039787241093e-01,1.305726227136213424e+02
1.523213002296013752e+00,9.317838561715572610e+01
8.369623969831575527e-01,1.051230014098187411e+02
6.471156180609354269e-01,1.356701663377733951e+02
5.148956290449058226e-01,1.917720926378511876e+02
1.592916042060556814e+00,9.310375071531750280e+01
1.381275007789342757e+00,9.341276695151326237e+01
6.070930211226082118e-01,1.478448550655112399e+02
1.900735657279628121e+00,9.306579311989983694e+01
9.968792033771205485e-01,9.699569836037687764e+01
6.058113760497036981e-01,1.478448550655112399e+02
1.487144886786851972e+00,9.321773720063890778e+01
6.705972651643276050e-01,1.305726227136213424e+02
1.868607937890432114e+00,9.304671845550298315e+01
1.923999189663190501e+00,9.308130052745926264e+01
1.321065383852139785e+00,9.356922832320859129e+01
8.080577162370914390e-01,1.078887638820684174e+02
9.306743774470753738e-01,9.949176229759127921e+01
1.440490579080834666e+00,9.329546828755189836e+01
1.307106012780109516e+00,9.360033540539251362e+01
6.036302834065686573e-01,1.513597079896213131e+02
1.193148889502376964e+00,9.417284564859447471e+01
8.080192156702288298e-01,1.078887638820684174e+02
1.412789184286412425e+00,9.335025179620114955e+01
1.086811322738764130e+00,9.518350357670944106e+01
1.621631959455481553e+00,9.307880728932815373e+01
9.371473727783616869e-01,9.905489285864132398e+01
1.893323398472529728e+00,9.305892626845130167e+01
6.421747807184221557e-01,1.384522678932639224e+02
9.503354526808263092e-01,9.864785061751116757e+01
8.496367281164145524e-01,1.043156678731246387e+02
7.582789018117805924e-01,1.138650046492587222e+02
6.880180490537233240e-01,1.260429237474204598e+02
1.999466112429386877e+00,9.316681211255907158e+01
1.943806644271593775e+00,9.309918895464052468e+01
9.712945794214054018e-01,9.791551930069850584e+01
1.562603191564760241e+00,9.313288695019357988e+01
5.248221276311650918e-01,1.857531730525280125e+02
1.542157737237281889e+00,9.315460383553370605e+01
1.051746505135783716e+00,9.584458433476000039e+01
1.499294404808699355e+00,9.320409905463041866e+01
1.686574181468647682e+00,9.303754740639584497e+01
5.115308716506394848e-01,1.917720926378511876e+02
1.176832194298056411e+00,9.424450204020268984e+01
1.096028686909888528e+00,9.504621840693275203e+01
5.180904048417718233e-01,1.857531730525280125e+02
1.606294894768577564e+00,9.308680029749204721e+01
1.466279785580024253e+00,9.324692469831089170e+01
1.854454327887376852e+00,9.303699432668058478e+01
1.229192865564187498e+00,9.393093775179546867e+01
7.949430001084767383e-01,1.100544889864278133e+02
5.462191552523683047e-01,1.697615171978885371e+02
1.122883246478619590e+00,9.480040007182454076e+01
1.864631065507726060e+00,9.304152648605953857e+01
9.838230288447954441e-01,9.758653868825093980e+01
1.103215926368545041e+00,9.504621840693275203e+01
5.955208446273363432e-01,1.513597079896213131e+02
5.087390058541940707e-01,1.917720926378511876e+02
1.652957459407326635e+00,9.305834030145693703e+01
1.735950920549669707e+00,9.302267239526075571e+01
1.258356109692424507e+00,9.378752960557334006e+01
1.163015854866303211e+00,9.440398172389147646e+01
1.676520317996857967e+00,9.304196643663360078e+01
7.213406032311040494e-01,1.201857558793890774e+02
1.675910862747519658e+00,9.304196643663360078e+01
1.627943706942623692e+00,9.307153061571887065e+01
5.712926623472869281e-01,1.605960940872906519e+02
8.896372100990094234e-01,1.015762670183089540e+02
1.529505863514928343e+00,9.316616981089276806e+01
1.177772170190763745e+00,9.424450204020268984e+01
1.250124427882715494e+00,9.383206732251024107e+01
1.555983099188319452e+00,9.313288695019357988e+01
1.545425415227351884e+00,9.314345590510372119e+01
